CountryOrTerritory	ReportingYear	UpdateTime	StationLocalId	SamplingPointLocalId	SamplingPoint_Latitude	SamplingPoint_Longitude	Pollutant	AggregationType	Namespace	Unit	BeginPosition	EndPosition	Validity	Verification	DataCoverage	DataCapture	TimeCoverage	AQValue
Poland	2015	0001-01-01T00:00:00Z	STA_PL0541A	SPO_PL0541A_5029_001	50.804189	16.254111	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	98.90410959	100	98.90410959	0.04
Poland	2015	0001-01-01T00:00:00Z	STA_PL0492A	SPO_PL0492A_5029_001	52.747044	15.246294	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	95.89041096	100	95.89041096	1.24
Poland	2015	0001-01-01T00:00:00Z	STA_PL0505A	SPO_PL0505A_5029_001	51.31763	15.431719	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	96.98630137	100	96.98630137	0.61
Poland	2015	0001-01-01T00:00:00Z	STA_PL0505A	SPO_PL0505A_5029_001	51.31763	15.431719	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	96.98630137	100	96.98630137	1.77612994
Poland	2015	0001-01-01T00:00:00Z	STA_PL0492A	SPO_PL0492A_5029_001	52.747044	15.246294	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	95.89041096	100	95.89041096	0.05
Poland	2015	0001-01-01T00:00:00Z	STA_PL0175A	SPO_PL0175A_5029_001	53.789233	20.486075	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	93.15068493	100	93.15068493	1.32070588
Poland	2015	0001-01-01T00:00:00Z	STA_PL0293A	SPO_PL0293A_5029_001	50.47954	19.43301	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	97.80821918	100	97.80821918	4.81955182
Poland	2015	0001-01-01T00:00:00Z	STA_PL0548A	SPO_PL0548A_5029_001	51.601439	18.940122	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	98.90410959	100	98.90410959	0.135
Poland	2015	0001-01-01T00:00:00Z	STA_PL0110A	SPO_PL0110A_5029_001	51.590125	18.717333	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	98.90410959	100	98.90410959	15.493
Poland	2015	0001-01-01T00:00:00Z	STA_PL0554A	SPO_PL0554A_5029_001	50.012083	22.674772	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	93.69863014	100	93.69863014	0.311
Poland	2015	0001-01-01T00:00:00Z	STA_PL0258A	SPO_PL0258A_5029_001	50.304008	21.4712	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	86.84931507	100	86.84931507	3.34
Poland	2015	0001-01-01T00:00:00Z	STA_PL0535A	SPO_PL0535A_5029_001	53.712114	16.692517	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	49.04109589	100	49.04109589	2.52790502
Poland	2015	0001-01-01T00:00:00Z	STA_PL0535A	SPO_PL0535A_5029_001	53.712114	16.692517	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	49.04109589	100	49.04109589	0.055
Poland	2015	0001-01-01T00:00:00Z	STA_PL0572A	SPO_PL0572A_5029_001	52.392967	16.928428	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	35.34246575	100	35.34246575	1.95444961
Poland	2015	0001-01-01T00:00:00Z	STA_PL0572A	SPO_PL0572A_5029_001	52.392967	16.928428	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	35.34246575	100	35.34246575	0.042
Poland	2015	0001-01-01T00:00:00Z	STA_PL0522A	SPO_PL0522A_5029_001	54.380279	18.620274	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	92.05479452	100	92.05479452	0.93
Poland	2015	0001-01-01T00:00:00Z	STA_PL0557A	SPO_PL0557A_5029_001	54.50805	18.539831	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	95.06849315	100	95.06849315	0.87
Poland	2015	0001-01-01T00:00:00Z	STA_PL0281A	SPO_PL0281A_5029_001	54.693806	17.458067	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	55.06849315	100	55.06849315	1.1
Poland	2015	0001-01-01T00:00:00Z	STA_PL0562A	SPO_PL0562A_5029_001	53.722361	18.936917	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	91.50684932	100	91.50684932	1.5
Poland	2015	0001-01-01T00:00:00Z	STA_PL0168A	SPO_PL0168A_5029_001	54.793639	18.409944	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	87.39726027	100	87.39726027	0.94
Poland	2015	0001-01-01T00:00:00Z	STA_PL0586A	SPO_PL0586A_5029_001	50.871214	15.700947	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	96.98630137	100	96.98630137	22.86
Poland	2015	0001-01-01T00:00:00Z	STA_PL0586A	SPO_PL0586A_5029_001	50.871214	15.700947	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	96.98630137	100	96.98630137	5.24881355
Poland	2015	0001-01-01T00:00:00Z	STA_PL0586A	SPO_PL0586A_5029_001	50.871214	15.700947	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	96.98630137	100	96.98630137	2.3
Poland	2015	0001-01-01T00:00:00Z	STA_PL0613A	SPO_PL0613A_5029_001	49.876936	19.2156	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	30.68493151	100	30.68493151	0.18
Poland	2015	0001-01-01T00:00:00Z	STA_PL0614A	SPO_PL0614A_5029_001	49.698525	20.424119	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	30.68493151	100	30.68493151	0.18
Poland	2015	0001-01-01T00:00:00Z	STA_PL0614A	SPO_PL0614A_5029_001	49.698525	20.424119	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	30.68493151	100	30.68493151	4.54491071
Poland	2015	0001-01-01T00:00:00Z	STA_PL0611A	SPO_PL0611A_5029_001	51.954314	20.149378	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	98.90410959	100	98.90410959	6.1863324
Poland	2015	0001-01-01T00:00:00Z	STA_PL0005R	SPO_PL0005R_5029_001	54.124819	22.038056	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	94.79452055	100	94.79452055	0.23
Poland	2015	0001-01-01T00:00:00Z	STA_PL0005R	SPO_PL0005R_5029_001	54.124819	22.038056	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	94.79452055	100	94.79452055	0.004
Poland	2015	0001-01-01T00:00:00Z	STA_PL0276A	SPO_PL0276A_5029_001	50.529892	22.112467	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	95.34246575	100	95.34246575	2.84
Poland	2015	0001-01-01T00:00:00Z	STA_PL0276A	SPO_PL0276A_5029_001	50.529892	22.112467	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	95.34246575	100	95.34246575	0.1
Poland	2015	0001-01-01T00:00:00Z	STA_PL0276A	SPO_PL0276A_5029_001	50.529892	22.112467	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	95.34246575	100	95.34246575	16.6
Poland	2015	0001-01-01T00:00:00Z	STA_PL0489A	SPO_PL0489A_5029_001	50.028681	18.691222	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	90.1369863	100	90.1369863	13.19
Poland	2015	0001-01-01T00:00:00Z	STA_PL0547A	SPO_PL0547A_5029_001	51.526258	20.016786	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	98.90410959	100	98.90410959	6.986
Poland	2015	0001-01-01T00:00:00Z	STA_PL0519A	SPO_PL0519A_5029_001	54.475611	17.030733	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	87.39726027	100	87.39726027	5.7
Poland	2015	0001-01-01T00:00:00Z	STA_PL0519A	SPO_PL0519A_5029_001	54.475611	17.030733	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	87.39726027	100	87.39726027	0.25
Poland	2015	0001-01-01T00:00:00Z	STA_PL0148A	SPO_PL0148A_5029_001	53.126689	23.155869	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	97.80821918	100	97.80821918	0.059557
Poland	2015	0001-01-01T00:00:00Z	STA_PL0537A	SPO_PL0537A_5029_001	51.663181	19.355486	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	98.35616438	100	98.35616438	4.735
Poland	2015	0001-01-01T00:00:00Z	STA_PL0184A	SPO_PL0184A_5029_001	50.836389	19.130111	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	93.97260274	100	93.97260274	0.13
Poland	2015	0001-01-01T00:00:00Z	STA_PL0212A	SPO_PL0212A_5029_001	51.799722	16.3175	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	99.45205479	100	99.45205479	11.17
Poland	2015	0001-01-01T00:00:00Z	STA_PL0581A	SPO_PL0581A_5029_001	52.793122	18.241044	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	97.26027397	100	97.26027397	2.48747042
Poland	2015	0001-01-01T00:00:00Z	STA_PL0566A	SPO_PL0566A_5029_001	51.050611	21.084175	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.42465753	100	33.42465753	30.84
Poland	2015	0001-01-01T00:00:00Z	STA_PL0252A	SPO_PL0252A_5029_001	53.121764	17.987906	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	96.71232877	100	96.71232877	15.28
Poland	2015	0001-01-01T00:00:00Z	STA_PL0190A	SPO_PL0190A_5029_001	51.204503	16.180513	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	98.90410959	100	98.90410959	31.96
Poland	2015	0001-01-01T00:00:00Z	STA_PL0483A	SPO_PL0483A_5029_001	50.233167	18.655722	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	94.24657534	100	94.24657534	22.72
Poland	2015	0001-01-01T00:00:00Z	STA_PL0242A	SPO_PL0242A_5029_001	50.3165	18.772375	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	91.23287671	100	91.23287671	8.63357357
Poland	2015	0001-01-01T00:00:00Z	STA_PL0482A	SPO_PL0482A_5029_001	50.854218	20.602583	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.42465753	100	33.42465753	46.75
Poland	2015	0001-01-01T00:00:00Z	STA_PL0518A	SPO_PL0518A_5029_001	49.744886	21.454617	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	96.43835616	100	96.43835616	0.1
Poland	2015	0001-01-01T00:00:00Z	STA_PL0516A	SPO_PL0516A_5029_001	53.111908	20.371725	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	91.23287671	100	91.23287671	12.96976
Poland	2015	0001-01-01T00:00:00Z	STA_PL0248A	SPO_PL0248A_5029_001	53.380975	14.663347	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	49.04109589	100	49.04109589	1.57117318
Poland	2015	0001-01-01T00:00:00Z	STA_PL0575A	SPO_PL0575A_5029_001	52.437722	15.122444	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	92.60273973	100	92.60273973	0.09
Poland	2015	0001-01-01T00:00:00Z	STA_PL0214A	SPO_PL0214A_5029_001	52.228649	20.917513	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	96.16438356	100	96.16438356	2.04247
Poland	2015	0001-01-01T00:00:00Z	STA_PL0398A	SPO_PL0398A_5029_001	52.556279	19.687672	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	100	100	100	1.79329901
Poland	2015	0001-01-01T00:00:00Z	STA_PL0091A	SPO_PL0091A_5029_001	50.716628	23.290247	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	99.45205479	100	99.45205479	3.32619834
Poland	2015	0001-01-01T00:00:00Z	STA_PL0152A	SPO_PL0152A_5029_001	54.117878	22.934608	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	95.06849315	100	95.06849315	6.680975
Poland	2015	0001-01-01T00:00:00Z	STA_PL0039A	SPO_PL0039A_5029_001	50.069308	20.053492	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	90.4109589	100	90.4109589	0.409
Poland	2015	0001-01-01T00:00:00Z	STA_PL0039A	SPO_PL0039A_5029_001	50.069308	20.053492	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	90.4109589	100	90.4109589	8.33956363
Poland	2015	0001-01-01T00:00:00Z	STA_PL0126A	SPO_PL0126A_5029_001	49.293564	19.960083	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	98.63013699	100	98.63013699	0.496
Poland	2015	0001-01-01T00:00:00Z	STA_PL0478A	SPO_PL0478A_5029_001	49.658889	21.163336	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	97.26027397	100	97.26027397	0.065
Poland	2015	0001-01-01T00:00:00Z	STA_PL0478A	SPO_PL0478A_5029_001	49.658889	21.163336	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	97.26027397	100	97.26027397	3.12157464
Poland	2015	0001-01-01T00:00:00Z	STA_PL0481A	SPO_PL0481A_5029_001	49.893972	21.050814	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	97.53424658	100	97.53424658	6.343
Poland	2015	0001-01-01T00:00:00Z	STA_PL0071A	SPO_PL0071A_5029_001	53.028647	18.666103	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	100	100	100	1.9043
Poland	2015	0001-01-01T00:00:00Z	STA_PL0071A	SPO_PL0071A_5029_001	53.028647	18.666103	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	100	100	100	2.63514684
Poland	2015	0001-01-01T00:00:00Z	STA_PL0071A	SPO_PL0071A_5029_001	53.028647	18.666103	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	PL.CIEP.AQ	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	100	100	100	9.13
Ireland	2015	0001-01-01T00:00:00Z	STA.IE.IE0028A	SPO.IE.IE0028ASample2_5029	53.353889	-6.278056	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	http://erc.epa.ie/airquality/ipr	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	100	100	100	0.292493
Italy	2015	0001-01-01T00:00:00Z	STA.IT1903A	SPO.IT1903A_5029_GC-MS_2012-01-01_00:00:00	44.89422	8.19756	Benzo(a)pyrene in PM10 (aerosol)	yearly mean weighted average	IT.ISPRA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	100	100	100	1.13178
Italy	2015	0001-01-01T00:00:00Z	STA.IT1264A	SPO.IT1264A_5029_HPLC-UV_2013-01-01_00:00:00	42.46639	14.21306	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	IT.ISPRA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	34.52054795	100	34.52054795	0.1
Italy	2015	0001-01-01T00:00:00Z	STA.IT1264A	SPO.IT1264A_5029_HPLC-UV_2013-01-01_00:00:00	42.46639	14.21306	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	34.52054795	100	34.52054795	5
Italy	2015	0001-01-01T00:00:00Z	STA.IT1264A	SPO.IT1264A_5029_HPLC-UV_2013-01-01_00:00:00	42.46639	14.21306	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	IT.ISPRA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	34.52054795	100	34.52054795	0.97857142
Italy	2015	0001-01-01T00:00:00Z	STA.IT2031A	SPO.IT2031A_5029_GC-MS_2015-03-01_00:00:00	39.06808	17.11417	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	58.90410959	100	58.90410959	0.88
Italy	2015	0001-01-01T00:00:00Z	STA.IT2031A	SPO.IT2031A_5029_GC-MS_2015-03-01_00:00:00	39.06808	17.11417	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	IT.ISPRA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	58.90410959	100	58.90410959	0.02
Italy	2015	0001-01-01T00:00:00Z	STA.IT1375A	SPO.IT1375A_5029_AAS_2012-01-01_00:00:00	39.443611	9.015278	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	100	100	100	0.59
Italy	2015	0001-01-01T00:00:00Z	STA.IT1385A	SPO.IT1385A_5029_GC-MS_2009-01-01_00:00:00	45.873889	10.1775	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	33.69863014	100	33.69863014	9.50389999
Italy	2015	0001-01-01T00:00:00Z	STA.IT1728A	SPO.IT1728A_5029_GC-MS_2007-01-01_00:00:00	42.55222	12.65167	Benzo(a)pyrene in PM10 (aerosol)	1 year 50 %ile of daily values in a year	IT.ISPRA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	98.63013699	100	98.63013699	0.18
Italy	2015	0001-01-01T00:00:00Z	STA.IT1728A	SPO.IT1728A_5029_GC-MS_2007-01-01_00:00:00	42.55222	12.65167	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	98.63013699	100	98.63013699	6.24
Italy	2015	0001-01-01T00:00:00Z	STA.IT1901A	SPO.IT1901A_5029_GC-MS_2009-01-01_00:00:00	43.35278	12.57639	Benzo(a)pyrene in PM10 (aerosol)	Annual mean / 1 calendar year	IT.ISPRA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	96.98630137	100	96.98630137	0.5869209
Italy	2015	0001-01-01T00:00:00Z	STA.IT1365A	SPO.IT1365A_5029_GC-MS_2013-06-01_00:00:00	42.58194	12.62361	Benzo(a)pyrene in PM10 (aerosol)	1 year day max	IT.ISPRA.AQD	ng.m-3	1/1/2015	1/1/2016	Valid	Verified	96.43835616	100	96.43835616	5.03
Italy	2015	0001-01-01T00:00:00Z	STA.IT0707A	SPO.IT0707A_5029_GC-MS_2013-01-03_01:00:00	45.690278	9.643889	Benzo(a)pyrene in PM10 (aerosol)	1 year day min	IT.ISPRA.AQD	ng.m-3	1/1/2015	1/1/2016	Not valid	Verified	45.20547945	100	45.20547945	0.0525
